time_stamp,data_value
1726037739.228776,1.000000
1726037739.238849,1.000000
1726037739.248925,1.000000
1726037739.258979,1.000000
1726037739.269054,1.000000
1726037739.279114,1.000000
1726037739.289171,1.000000
1726037739.299233,1.000000
1726037739.309298,1.000000
1726037739.319354,1.000000
1726037739.329420,1.000000
1726037739.339479,1.000000
1726037739.349564,1.000000
1726037739.359620,1.000000
1726037739.369706,1.000000
1726037739.379763,1.000000
1726037739.389825,1.000000
1726037739.399886,1.000000
1726037739.409958,1.000000
1726037739.420065,1.000000
1726037739.430127,1.000000
1726037739.440187,1.000000
1726037739.450246,1.000000
1726037739.460313,1.000000
1726037739.470376,1.000000
1726037739.480444,1.000000
1726037739.490508,1.000000
1726037739.500569,1.000000
1726037739.510637,1.000000
1726037739.520694,1.000000
1726037739.530768,1.000000
1726037739.540827,1.000000
1726037739.550894,1.000000
1726037739.560916,1.000000
1726037739.570987,1.000000
1726037739.581044,1.000000
1726037739.591102,1.000000
1726037739.601166,1.000000
1726037739.611319,1.000000
1726037739.621363,1.000000
1726037739.631426,1.000000
1726037739.641513,1.000000
1726037739.651571,1.000000
1726037739.661629,1.000000
1726037739.671689,1.000000
1726037739.681743,1.000000
1726037739.691811,1.000000
1726037739.701874,1.000000
1726037739.711932,1.000000
1726037739.721955,1.000000
1726037739.732002,1.000000
1726037739.742063,1.000000
1726037739.752124,1.000000
1726037739.762190,1.000000
1726037739.772257,1.000000
1726037739.782312,1.000000
1726037739.792378,1.000000
1726037739.802437,1.000000
1726037739.812495,1.000000
1726037739.822562,1.000000
1726037739.832630,1.000000
1726037739.842689,1.000000
1726037739.852749,1.000000
1726037739.862808,1.000000
1726037739.872889,1.000000
1726037739.882968,1.000000
1726037739.893044,1.000000
1726037739.903102,1.000000
1726037739.913164,1.000000
1726037739.923230,1.000000
1726037739.933297,1.000000
1726037739.943352,1.000000
1726037739.953408,1.000000
1726037739.963478,1.000000
1726037739.973536,1.000000
1726037739.983603,1.000000
1726037739.993659,1.000000
1726037740.003726,1.000000
1726037740.013791,1.000000
1726037740.023868,1.000000
1726037740.033939,1.000000
1726037740.044012,1.000000
1726037740.054072,1.000000
1726037740.064135,1.000000
1726037740.074191,1.000000
1726037740.084269,1.000000
1726037740.094324,1.000000
1726037740.104391,1.000000
1726037740.114449,1.000000
1726037740.124509,1.000000
1726037740.134591,1.000000
1726037740.144649,1.000000
1726037740.154701,1.000000
1726037740.164757,1.000000
1726037740.174836,1.000000
1726037740.184896,1.000000
1726037740.194953,1.000000
1726037740.205014,1.000000
1726037740.215091,1.000000
1726037740.225157,1.000000
1726037740.235209,1.000000
1726037740.245314,1.000000
1726037740.255368,1.000000
1726037740.265429,1.000000
1726037740.275497,1.000000
1726037740.285561,1.000000
1726037740.295618,1.000000
1726037740.305687,1.000000
1726037740.315759,1.000000
1726037740.325819,1.000000
1726037740.335882,1.000000
1726037740.345943,1.000000
1726037740.356040,1.000000
1726037740.366126,1.000000
1726037740.376179,1.000000
1726037740.386237,1.000000
1726037740.396295,1.000000
1726037740.406358,1.000000
1726037740.416463,1.000000
1726037740.426517,1.000000
1726037740.436610,1.000000
1726037740.446668,1.000000
1726037740.456724,1.000000
1726037740.466784,1.000000
1726037740.476851,1.000000
1726037740.486912,1.000000
1726037740.496973,1.000000
1726037740.507033,1.000000
1726037740.517087,1.000000
1726037740.527150,1.000000
1726037740.537213,1.000000
1726037740.547276,1.000000
1726037740.557336,1.000000
1726037740.567404,1.000000
1726037740.577462,1.000000
1726037740.587529,1.000000
1726037740.597651,1.000000
1726037740.607726,1.000000
1726037740.617785,1.000000
1726037740.627849,1.000000
1726037740.637933,1.000000
1726037740.647999,1.000000
1726037740.658065,1.000000
1726037740.668130,1.000000
1726037740.678190,1.000000
1726037740.688251,1.000000
1726037740.698328,1.000000
1726037740.708387,1.000000
1726037740.718449,1.000000
1726037740.728509,1.000000
1726037740.738591,1.000000
1726037740.748651,1.000000
1726037740.758773,1.000000
1726037740.768799,1.000000
1726037740.778856,1.000000
1726037740.788922,1.000000
1726037740.798982,1.000000
1726037740.809077,1.000000
1726037740.819138,1.000000
1726037740.829196,1.000000
1726037740.839256,1.000000
1726037740.849315,1.000000
1726037740.859373,1.000000
1726037740.869452,1.000000
1726037740.879510,1.000000
1726037740.889567,1.000000
1726037740.899632,1.000000
1726037740.909689,1.000000
1726037740.919775,1.000000
1726037740.929849,1.000000
1726037740.939918,1.000000
1726037740.949977,1.000000
1726037740.960021,1.000000
1726037740.970071,1.000000
1726037740.980131,1.000000
1726037740.990191,1.000000
1726037741.000253,1.000000
1726037741.010322,1.000000
1726037741.020382,1.000000
1726037741.030443,1.000000
1726037741.040498,1.000000
1726037741.050789,1.000000
1726037741.060847,1.000000
1726037741.070903,1.000000
1726037741.080970,1.000000
1726037741.091041,1.000000
1726037741.101109,1.000000
1726037741.111176,1.000000
1726037741.121240,1.000000
1726037741.131296,1.000000
1726037741.141360,1.000000
1726037741.151426,1.000000
1726037741.161489,1.000000
1726037741.171545,1.000000
1726037741.181601,1.000000
1726037741.191668,1.000000
1726037741.201728,1.000000
1726037741.211782,1.000000
1726037741.221840,1.000000
1726037741.231902,1.000000
1726037741.241957,1.000000
1726037741.252030,1.000000
1726037741.262087,1.000000
1726037741.272173,1.000000
1726037741.282207,1.000000
1726037741.292286,1.000000
1726037741.302355,1.000000
1726037741.312419,1.000000
1726037741.322484,1.000000
1726037741.332543,1.000000
1726037741.342705,1.000000
1726037741.352743,1.000000
1726037741.362812,1.000000
1726037741.372867,1.000000
1726037741.382929,1.000000
1726037741.392993,1.000000
1726037741.403057,1.000000
1726037741.413125,1.000000
1726037741.423217,1.000000
1726037741.433315,1.000000
1726037741.443389,1.000000
1726037741.453433,1.000000
1726037741.463465,1.000000
1726037741.473552,1.000000
1726037741.483608,1.000000
1726037741.493672,1.000000
1726037741.503733,1.000000
1726037741.513791,1.000000
1726037741.523847,1.000000
1726037741.533912,1.000000
1726037741.544013,1.000000
1726037741.554060,1.000000
1726037741.564117,1.000000
1726037741.574173,1.000000
1726037741.584234,1.000000
1726037741.594299,1.000000
1726037741.604362,1.000000
1726037741.614431,1.000000
1726037741.624497,1.000000
1726037741.634559,1.000000
1726037741.644628,1.000000
1726037741.654686,1.000000
1726037741.664752,1.000000
1726037741.674898,1.000000
1726037741.684911,1.000000
1726037741.694972,1.000000
1726037741.705046,1.000000
1726037741.715106,1.000000
