time_stamp,data_value
1726037737.336457,-4.790000
1726037737.346520,-4.790000
1726037737.356597,-4.680000
1726037737.366644,-4.680000
1726037737.376707,-4.230000
1726037737.386764,-4.230000
1726037737.396826,-3.410000
1726037737.406864,-3.410000
1726037737.416924,-3.490000
1726037737.426987,-3.140000
1726037737.437054,-3.140000
1726037737.447107,-3.140000
1726037737.457172,-2.880000
1726037737.467233,-2.880000
1726037737.477291,-2.890000
1726037737.487352,-3.070000
1726037737.497421,-3.070000
1726037737.507477,-3.170000
1726037737.517534,-3.170000
1726037737.527605,-3.200000
1726037737.537680,-3.200000
1726037737.547734,-3.200000
1726037737.557796,-3.160000
1726037737.567864,-3.140000
1726037737.577923,-3.140000
1726037737.588024,-3.110000
1726037737.598079,-3.110000
1726037737.608135,-3.120000
1726037737.618195,-3.120000
1726037737.628273,-3.110000
1726037737.638357,-3.110000
1726037737.648404,-3.110000
1726037737.658458,-3.090000
1726037737.668518,-3.040000
1726037737.678587,-3.040000
1726037737.688647,-3.040000
1726037737.698704,-2.990000
1726037737.708766,-3.000000
1726037737.718826,-3.000000
1726037737.728889,-4.510000
1726037737.738963,-4.510000
1726037737.749018,-6.030000
1726037737.759087,-6.030000
1726037737.769155,-6.740000
1726037737.779186,-6.740000
1726037737.789245,-7.080000
1726037737.799305,-7.080000
1726037737.809379,-8.240000
1726037737.819433,-8.240000
1726037737.829515,-7.860000
1726037737.839569,-7.860000
1726037737.849627,-7.480000
1726037737.859693,-7.480000
1726037737.869788,-7.040000
1726037737.879856,-7.040000
1726037737.889909,-6.910000
1726037737.900002,-6.910000
1726037737.910030,-7.030000
1726037737.920092,-7.030000
1726037737.930149,-7.140000
1726037737.940224,-7.140000
1726037737.950282,-7.240000
1726037737.960340,-7.240000
1726037737.970422,-7.220000
1726037737.980550,-7.220000
1726037737.990574,-7.180000
1726037738.000639,-7.180000
1726037738.010695,-7.130000
1726037738.020750,-7.130000
1726037738.030825,-7.130000
1726037738.040883,-7.130000
1726037738.050941,-7.130000
1726037738.061003,-7.130000
1726037738.071061,-6.950000
1726037738.081080,-6.950000
1726037738.091138,-6.700000
1726037738.101208,-6.700000
1726037738.111269,-6.720000
1726037738.121325,-6.720000
1726037738.131391,-6.360000
1726037738.141444,-6.360000
1726037738.151509,-6.350000
1726037738.161564,-6.350000
1726037738.171628,-6.330000
1726037738.181683,-6.330000
1726037738.191758,-6.330000
1726037738.201825,-6.330000
1726037738.211885,-6.320000
1726037738.221943,-6.320000
1726037738.231997,-6.300000
1726037738.242070,-6.300000
