timestamp_seconds,car_pose_front_axle_x_meters,car_pose_front_axle_y_meters,car_pose_yaw_degrees
1726037750.043315,-148.013,216.888,-118.494
1726037750.043315,-148.013,216.888,-118.494
1726037750.063405,-148.087,216.718,-118.495
1726037750.072235,-148.108,216.677,-118.494
1726037750.082243,-148.130,216.637,-118.497
1726037750.091914,-148.152,216.596,-118.495
1726037750.102359,-148.174,216.555,-118.496
1726037750.113687,-148.195,216.515,-118.497
1726037750.123814,-148.217,216.474,-118.496
1726037750.133663,-148.239,216.433,-118.498
1726037750.143469,-148.261,216.393,-118.498
1726037750.153640,-148.283,216.352,-118.499
1726037750.163812,-148.305,216.311,-118.500
1726037750.172287,-148.327,216.271,-118.503
1726037750.182097,-148.349,216.230,-118.503
1726037750.191918,-148.371,216.189,-118.503
1726037750.202139,-148.394,216.149,-118.502
1726037750.213629,-148.416,216.108,-118.500
1726037750.223455,-148.438,216.067,-118.499
1726037750.233849,-148.460,216.027,-118.496
1726037750.243163,-148.482,215.986,-118.495
1726037750.253599,-148.504,215.945,-118.493
1726037750.263814,-148.526,215.905,-118.490
1726037750.272104,-148.549,215.864,-118.487
1726037750.282397,-148.571,215.823,-118.482
1726037750.292247,-148.593,215.782,-118.479
1726037750.301973,-148.615,215.742,-118.476
1726037750.301973,-148.615,215.742,-118.476
1726037750.323971,-148.658,215.660,-118.469
1726037750.333673,-148.680,215.619,-118.466
1726037750.343965,-148.702,215.578,-118.463
1726037750.353473,-148.724,215.537,-118.460
1726037750.363653,-148.746,215.496,-118.458
1726037750.372467,-148.768,215.455,-118.456
1726037750.382176,-148.790,215.414,-118.453
1726037750.392357,-148.811,215.373,-118.452
1726037750.401770,-148.833,215.332,-118.452
1726037750.413922,-148.855,215.291,-118.453
1726037750.423632,-148.877,215.249,-118.453
1726037750.433989,-148.899,215.208,-118.453
1726037750.443964,-148.921,215.167,-118.454
1726037750.453324,-148.943,215.126,-118.457
1726037750.463915,-148.964,215.084,-118.458
1726037750.472239,-148.986,215.043,-118.459
1726037750.472239,-148.986,215.043,-118.459
1726037750.492172,-149.029,214.960,-118.464
1726037750.502409,-149.051,214.918,-118.467
1726037750.513777,-149.073,214.877,-118.467
1726037750.524995,-149.094,214.835,-118.468
1726037750.536627,-149.201,214.787,-118.466
1726037750.543535,-149.223,214.745,-118.465
1726037750.553701,-149.245,214.704,-118.466
1726037750.563195,-149.266,214.662,-118.466
1726037750.572416,-149.288,214.620,-118.464
1726037750.582237,-149.310,214.579,-118.464
1726037750.592397,-149.331,214.537,-118.461
1726037750.602321,-149.353,214.495,-118.459
1726037750.613307,-149.375,214.453,-118.455
1726037750.623702,-149.397,214.412,-118.452
1726037750.633659,-149.418,214.370,-118.449
1726037750.643810,-149.440,214.328,-118.444
1726037750.653631,-149.462,214.286,-118.441
1726037750.664082,-149.484,214.244,-118.437
1726037750.672170,-149.506,214.203,-118.433
1726037750.682384,-149.528,214.161,-118.428
1726037750.692208,-149.550,214.119,-118.423
1726037750.702348,-149.572,214.077,-118.420
1726037750.702348,-149.572,214.077,-118.420
1726037750.702348,-149.572,214.077,-118.420
1726037750.733897,-149.638,213.952,-118.409
1726037750.733897,-149.638,213.952,-118.409
1726037750.753932,-149.682,213.868,-118.399
1726037750.763742,-149.705,213.827,-118.396
1726037750.772059,-149.727,213.785,-118.392
1726037750.782203,-149.749,213.743,-118.388
1726037750.792378,-149.772,213.702,-118.385
1726037750.802396,-149.794,213.660,-118.382
1726037750.813752,-149.817,213.619,-118.377
1726037750.813752,-149.817,213.619,-118.377
1726037750.833739,-149.862,213.535,-118.369
1726037750.843917,-149.884,213.494,-118.367
1726037750.852197,-149.907,213.452,-118.363
1726037750.863909,-149.930,213.410,-118.361
1726037750.872452,-149.952,213.369,-118.358
1726037750.882356,-149.975,213.327,-118.356
1726037750.892450,-149.997,213.285,-118.354
1726037750.902300,-150.020,213.243,-118.353
1726037750.913941,-150.043,213.201,-118.353
1726037750.923219,-150.065,213.159,-118.352
1726037750.933714,-150.087,213.117,-118.351
1726037750.944080,-150.110,213.075,-118.350
1726037750.953730,-150.132,213.033,-118.349
1726037750.963764,-150.154,212.991,-118.349
1726037750.982030,-150.199,212.907,-118.348
1726037750.982030,-150.199,212.907,-118.348
1726037750.992171,-150.221,212.865,-118.346
1726037751.002574,-150.243,212.823,-118.346
1726037751.014823,-150.265,212.781,-118.348
1726037751.023764,-150.288,212.739,-118.347
1726037751.033170,-150.310,212.697,-118.346
1726037751.046895,-150.367,212.575,-118.347
1726037751.053925,-150.389,212.533,-118.347
1726037751.063758,-150.411,212.491,-118.346
1726037751.081820,-150.455,212.407,-118.342
1726037751.092353,-150.477,212.364,-118.342
1726037751.102193,-150.499,212.322,-118.340
1726037751.102193,-150.499,212.322,-118.340
1726037751.113800,-150.521,212.280,-118.340
1726037751.133431,-150.565,212.195,-118.333
1726037751.133431,-150.565,212.195,-118.333
1726037751.143745,-150.587,212.153,-118.333
1726037751.153609,-150.609,212.111,-118.330
1726037751.172255,-150.653,212.027,-118.325
1726037751.182374,-150.675,211.985,-118.326
1726037751.191858,-150.697,211.942,-118.325
1726037751.202429,-150.719,211.900,-118.321
1726037751.213606,-150.741,211.858,-118.320
1726037751.213606,-150.741,211.858,-118.320
1726037751.233741,-150.785,211.774,-118.315
1726037751.243222,-150.807,211.732,-118.316
1726037751.253741,-150.829,211.689,-118.316
1726037751.263529,-150.851,211.647,-118.314
1726037751.272393,-150.874,211.605,-118.314
1726037751.282214,-150.896,211.563,-118.314
1726037751.292017,-150.918,211.521,-118.314
1726037751.302196,-150.940,211.479,-118.315
1726037751.313930,-150.963,211.437,-118.316
1726037751.323923,-150.985,211.395,-118.320
1726037751.333724,-151.007,211.352,-118.323
1726037751.343584,-151.030,211.311,-118.329
1726037751.353767,-151.053,211.268,-118.333
1726037751.363270,-151.075,211.226,-118.337
1726037751.372274,-151.098,211.184,-118.342
1726037751.382387,-151.121,211.143,-118.348
1726037751.392203,-151.144,211.100,-118.353
1726037751.402049,-151.166,211.058,-118.359
1726037751.413942,-151.189,211.016,-118.365
1726037751.423772,-151.212,210.975,-118.372
1726037751.433910,-151.235,210.933,-118.377
1726037751.443737,-151.258,210.890,-118.382
1726037751.443737,-151.258,210.890,-118.382
1726037751.463760,-151.304,210.806,-118.389
1726037751.472378,-151.327,210.764,-118.397
1726037751.472378,-151.327,210.764,-118.397
1726037751.492469,-151.372,210.680,-118.408
1726037751.502194,-151.395,210.638,-118.411
1726037751.514170,-151.418,210.595,-118.416
1726037751.524947,-151.441,210.553,-118.422
1726037751.524947,-151.441,210.553,-118.422
1726037751.543756,-151.511,210.466,-118.433
1726037751.553218,-151.533,210.424,-118.434
1726037751.563304,-151.556,210.382,-118.437
1726037751.572351,-151.579,210.339,-118.440
1726037751.582377,-151.602,210.297,-118.444
1726037751.592454,-151.625,210.255,-118.449
1726037751.602228,-151.648,210.212,-118.451
1726037751.613511,-151.671,210.170,-118.453
1726037751.623575,-151.693,210.128,-118.456
1726037751.633916,-151.716,210.085,-118.457
1726037751.643684,-151.739,210.043,-118.461
1726037751.643684,-151.739,210.043,-118.461
1726037751.663389,-151.785,209.959,-118.472
1726037751.672374,-151.807,209.916,-118.475
1726037751.682374,-151.830,209.874,-118.478
1726037751.692200,-151.853,209.832,-118.486
1726037751.702466,-151.876,209.789,-118.491
1726037751.713395,-151.899,209.747,-118.499
1726037751.723941,-151.922,209.705,-118.504
1726037751.733749,-151.945,209.662,-118.509
1726037751.743939,-151.968,209.620,-118.516
1726037751.753754,-151.991,209.578,-118.522
1726037751.763065,-152.014,209.536,-118.529
1726037751.772416,-152.037,209.493,-118.535
1726037751.782333,-152.060,209.451,-118.537
1726037751.792531,-152.083,209.408,-118.543
1726037751.802371,-152.106,209.366,-118.547
1726037751.813922,-152.129,209.323,-118.553
1726037751.813922,-152.129,209.323,-118.553
1726037751.813922,-152.129,209.323,-118.553
1726037751.843759,-152.198,209.196,-118.567
1726037751.853660,-152.221,209.154,-118.570
1726037751.863943,-152.244,209.111,-118.573
1726037751.863943,-152.244,209.111,-118.573
1726037751.882363,-152.290,209.026,-118.580
1726037751.892161,-152.313,208.984,-118.586
1726037751.902535,-152.336,208.941,-118.588
1726037751.913550,-152.359,208.899,-118.590
1726037751.913550,-152.359,208.899,-118.590
1726037751.933532,-152.405,208.814,-118.595
1726037751.943855,-152.428,208.771,-118.600
1726037751.953744,-152.451,208.729,-118.602
1726037751.963157,-152.474,208.686,-118.604
1726037751.972027,-152.497,208.644,-118.606
1726037751.982332,-152.520,208.602,-118.609
1726037751.992394,-152.543,208.559,-118.613
1726037752.002239,-152.566,208.517,-118.615
1726037752.015018,-152.589,208.474,-118.618
1726037752.023792,-152.613,208.432,-118.624
1726037752.033239,-152.635,208.390,-118.625
1726037752.046426,-152.700,208.274,-118.631
1726037752.053727,-152.724,208.232,-118.637
1726037752.063899,-152.747,208.189,-118.641
1726037752.072212,-152.770,208.147,-118.647
1726037752.082055,-152.793,208.105,-118.653
1726037752.082055,-152.793,208.105,-118.653
1726037752.102438,-152.839,208.020,-118.666
1726037752.113742,-152.863,207.978,-118.672
1726037752.123703,-152.886,207.935,-118.678
1726037752.133329,-152.909,207.893,-118.684
1726037752.143461,-152.932,207.850,-118.692
1726037752.153758,-152.955,207.808,-118.699
1726037752.162783,-152.979,207.766,-118.705
1726037752.172314,-153.002,207.723,-118.712
1726037752.181741,-153.025,207.681,-118.718
1726037752.192296,-153.048,207.638,-118.725
1726037752.202250,-153.071,207.596,-118.730
1726037752.213451,-153.095,207.554,-118.738
1726037752.213451,-153.095,207.554,-118.738
1726037752.233287,-153.141,207.469,-118.748
1726037752.243645,-153.164,207.426,-118.754
1726037752.253667,-153.188,207.384,-118.759
1726037752.263815,-153.211,207.341,-118.763
1726037752.272073,-153.234,207.299,-118.770
1726037752.282272,-153.257,207.257,-118.774
1726037752.291952,-153.281,207.214,-118.778
1726037752.302161,-153.304,207.172,-118.783
1726037752.302161,-153.304,207.172,-118.783
1726037752.323653,-153.351,207.087,-118.796
1726037752.333815,-153.374,207.044,-118.801
1726037752.343297,-153.397,207.002,-118.807
1726037752.353966,-153.420,206.960,-118.812
1726037752.362551,-153.444,206.917,-118.818
1726037752.362551,-153.444,206.917,-118.818
1726037752.382388,-153.490,206.832,-118.832
1726037752.392155,-153.514,206.790,-118.839
1726037752.392155,-153.514,206.790,-118.839
1726037752.413632,-153.560,206.705,-118.851
1726037752.423928,-153.584,206.663,-118.858
1726037752.433668,-153.607,206.620,-118.867
1726037752.443477,-153.630,206.578,-118.873
1726037752.443477,-153.630,206.578,-118.873
1726037752.463907,-153.677,206.493,-118.888
1726037752.482143,-153.724,206.408,-118.903
1726037752.482143,-153.724,206.408,-118.903
1726037752.492444,-153.747,206.366,-118.917
1726037752.492444,-153.747,206.366,-118.917
1726037752.514372,-153.794,206.281,-118.924
1726037752.524840,-153.817,206.238,-118.931
1726037752.536671,-153.874,206.194,-118.936
1726037752.543590,-153.897,206.152,-118.942
1726037752.562489,-153.944,206.067,-118.955
1726037752.562489,-153.944,206.067,-118.955
1726037752.582392,-153.991,205.982,-118.965
1726037752.592218,-154.014,205.939,-118.969
1726037752.601984,-154.038,205.897,-118.977
1726037752.601984,-154.038,205.897,-118.977
1726037752.613624,-154.061,205.855,-118.983
1726037752.623717,-154.085,205.812,-118.988
1726037752.633816,-154.108,205.770,-118.994
1726037752.643781,-154.132,205.727,-118.999
1726037752.653476,-154.155,205.685,-119.006
1726037752.672459,-154.202,205.600,-119.018
1726037752.682181,-154.226,205.558,-119.025
1726037752.692484,-154.249,205.515,-119.031
1726037752.702286,-154.273,205.473,-119.037
1726037752.713584,-154.296,205.430,-119.042
1726037752.713584,-154.296,205.430,-119.042
1726037752.723807,-154.320,205.388,-119.049
1726037752.723807,-154.320,205.388,-119.049
1726037752.753769,-154.391,205.261,-119.072
1726037752.762082,-154.414,205.218,-119.077
1726037752.772225,-154.438,205.176,-119.087
1726037752.782392,-154.461,205.133,-119.094
1726037752.792285,-154.485,205.091,-119.105
1726037752.802418,-154.508,205.048,-119.111
1726037752.813152,-154.532,205.006,-119.119
1726037752.823796,-154.556,204.964,-119.129
1726037752.833736,-154.579,204.921,-119.138
1726037752.842310,-154.603,204.879,-119.147
1726037752.853771,-154.627,204.836,-119.156
1726037752.863137,-154.650,204.794,-119.166
1726037752.872391,-154.674,204.751,-119.174
1726037752.882201,-154.698,204.709,-119.185
1726037752.892625,-154.721,204.667,-119.194
1726037752.902405,-154.745,204.624,-119.202
1726037752.913755,-154.769,204.582,-119.210
1726037752.923751,-154.792,204.539,-119.219
1726037752.923751,-154.792,204.539,-119.219
1726037752.943912,-154.840,204.454,-119.234
1726037752.953730,-154.864,204.412,-119.240
1726037752.962917,-154.887,204.370,-119.246
1726037752.972019,-154.911,204.327,-119.250
1726037752.982369,-154.935,204.285,-119.257
1726037752.992219,-154.959,204.242,-119.260
1726037753.002545,-154.982,204.200,-119.264
1726037753.014943,-155.006,204.157,-119.269
1726037753.023355,-155.030,204.115,-119.272
1726037753.023355,-155.030,204.115,-119.272
1726037753.023355,-155.030,204.115,-119.272
1726037753.053411,-155.149,203.914,-119.283
1726037753.053411,-155.149,203.914,-119.283
1726037753.072051,-155.196,203.829,-119.289
1726037753.082240,-155.220,203.786,-119.293
1726037753.092453,-155.243,203.744,-119.297
1726037753.102511,-155.267,203.701,-119.301
1726037753.113765,-155.291,203.659,-119.304
1726037753.123575,-155.314,203.616,-119.310
1726037753.133750,-155.338,203.574,-119.314
1726037753.143914,-155.362,203.531,-119.318
1726037753.143914,-155.362,203.531,-119.318
1726037753.162908,-155.409,203.446,-119.330
1726037753.172343,-155.433,203.404,-119.334
1726037753.181927,-155.457,203.361,-119.343
1726037753.192494,-155.480,203.319,-119.347
1726037753.202269,-155.504,203.276,-119.353
1726037753.213918,-155.528,203.234,-119.360
1726037753.223788,-155.551,203.191,-119.365
1726037753.223788,-155.551,203.191,-119.365
1726037753.243736,-155.599,203.106,-119.378
1726037753.253907,-155.622,203.064,-119.384
1726037753.253907,-155.622,203.064,-119.384
1726037753.272217,-155.670,202.978,-119.390
1726037753.282052,-155.693,202.936,-119.399
1726037753.292265,-155.717,202.893,-119.402
1726037753.302464,-155.741,202.851,-119.406
1726037753.313614,-155.765,202.808,-119.407
1726037753.323813,-155.788,202.765,-119.408
1726037753.333341,-155.812,202.723,-119.413
1726037753.343937,-155.836,202.680,-119.414
1726037753.353823,-155.859,202.637,-119.417
1726037753.362200,-155.883,202.595,-119.418
1726037753.372437,-155.907,202.552,-119.419
1726037753.382186,-155.930,202.510,-119.420
1726037753.392069,-155.954,202.467,-119.419
1726037753.402318,-155.978,202.424,-119.421
1726037753.413778,-156.001,202.382,-119.420
1726037753.423531,-156.025,202.339,-119.421
1726037753.433814,-156.049,202.296,-119.423
1726037753.443366,-156.073,202.254,-119.423
1726037753.452301,-156.096,202.211,-119.423
1726037753.463923,-156.120,202.168,-119.424
1726037753.472254,-156.144,202.126,-119.425
1726037753.482347,-156.168,202.083,-119.426
1726037753.491941,-156.192,202.040,-119.424
1726037753.502531,-156.215,201.998,-119.426
1726037753.514240,-156.239,201.955,-119.428
1726037753.525011,-156.263,201.912,-119.430
1726037753.536761,-156.313,201.869,-119.430
1726037753.543346,-156.337,201.826,-119.430
1726037753.553822,-156.360,201.784,-119.431
1726037753.563088,-156.384,201.741,-119.433
1726037753.572412,-156.408,201.698,-119.436
1726037753.582190,-156.432,201.656,-119.438
1726037753.592448,-156.456,201.613,-119.439
1726037753.602031,-156.480,201.570,-119.443
1726037753.613791,-156.504,201.527,-119.445
1726037753.623883,-156.527,201.485,-119.446
1726037753.623883,-156.527,201.485,-119.446
1726037753.643785,-156.575,201.399,-119.454
1726037753.653373,-156.599,201.357,-119.457
1726037753.663931,-156.623,201.314,-119.459
1726037753.672245,-156.646,201.271,-119.460
1726037753.682445,-156.670,201.228,-119.462
1726037753.692453,-156.694,201.186,-119.464
1726037753.702090,-156.718,201.143,-119.467
1726037753.713779,-156.742,201.100,-119.468
1726037753.723735,-156.765,201.057,-119.468
1726037753.733924,-156.789,201.014,-119.469
1726037753.743706,-156.813,200.971,-119.469
1726037753.753463,-156.837,200.929,-119.469
1726037753.762299,-156.860,200.886,-119.468
1726037753.772414,-156.884,200.843,-119.468
1726037753.782260,-156.908,200.800,-119.468
1726037753.792389,-156.931,200.757,-119.468
1726037753.802527,-156.955,200.714,-119.467
1726037753.813416,-156.979,200.671,-119.465
1726037753.823755,-157.003,200.629,-119.465
1726037753.823755,-157.003,200.629,-119.465
1726037753.842790,-157.050,200.543,-119.463
1726037753.853580,-157.074,200.500,-119.463
1726037753.863585,-157.098,200.457,-119.461
1726037753.872302,-157.122,200.415,-119.461
1726037753.882625,-157.145,200.372,-119.460
1726037753.892405,-157.169,200.329,-119.459
1726037753.902230,-157.193,200.286,-119.458
1726037753.913581,-157.217,200.244,-119.457
1726037753.923745,-157.241,200.201,-119.458
1726037753.933959,-157.265,200.158,-119.458
1726037753.943769,-157.289,200.115,-119.458
1726037753.953957,-157.312,200.072,-119.455
1726037753.961925,-157.336,200.030,-119.452
1726037753.972480,-157.360,199.987,-119.454
1726037753.982439,-157.384,199.944,-119.452
1726037753.992338,-157.408,199.901,-119.453
1726037754.002447,-157.432,199.858,-119.454
1726037754.014596,-157.456,199.816,-119.453
1726037754.023967,-157.480,199.773,-119.453
1726037754.033797,-157.503,199.730,-119.453
1726037754.045298,-157.588,199.623,-119.458
1726037754.053051,-157.612,199.580,-119.461
1726037754.072488,-157.660,199.495,-119.466
1726037754.081901,-157.684,199.452,-119.467
1726037754.081901,-157.684,199.452,-119.467
1726037754.102278,-157.732,199.366,-119.471
1726037754.102278,-157.732,199.366,-119.471
1726037754.113966,-157.756,199.324,-119.474
1726037754.123755,-157.780,199.281,-119.478
1726037754.133568,-157.804,199.238,-119.480
1726037754.143748,-157.828,199.195,-119.482
1726037754.162417,-157.876,199.109,-119.482
1726037754.172332,-157.900,199.066,-119.484
1726037754.182099,-157.924,199.024,-119.487
1726037754.182099,-157.924,199.024,-119.487
1726037754.202469,-157.971,198.938,-119.489
1726037754.202469,-157.971,198.938,-119.489
1726037754.213645,-157.995,198.895,-119.488
1726037754.233675,-158.043,198.809,-119.489
1726037754.243268,-158.067,198.766,-119.490
1726037754.253536,-158.091,198.723,-119.491
1726037754.253536,-158.091,198.723,-119.491
1726037754.272424,-158.138,198.637,-119.491
1726037754.281842,-158.162,198.594,-119.490
1726037754.292278,-158.186,198.551,-119.490
1726037754.292278,-158.186,198.551,-119.490
1726037754.313694,-158.234,198.465,-119.489
1726037754.323666,-158.257,198.422,-119.489
1726037754.333102,-158.281,198.379,-119.488
1726037754.333102,-158.281,198.379,-119.488
1726037754.333102,-158.281,198.379,-119.488
1726037754.362436,-158.353,198.250,-119.485
1726037754.372214,-158.377,198.207,-119.486
1726037754.381998,-158.401,198.164,-119.485
1726037754.392210,-158.425,198.121,-119.486
1726037754.402280,-158.449,198.078,-119.486
1726037754.413775,-158.473,198.035,-119.486
1726037754.423601,-158.497,197.992,-119.489
1726037754.433537,-158.521,197.949,-119.490
1726037754.443240,-158.545,197.906,-119.493
1726037754.443240,-158.545,197.906,-119.493
1726037754.463839,-158.593,197.820,-119.498
1726037754.472460,-158.617,197.777,-119.500
1726037754.482096,-158.641,197.734,-119.505
1726037754.491947,-158.665,197.691,-119.509
1726037754.502463,-158.690,197.648,-119.513
1726037754.514253,-158.714,197.605,-119.515
1726037754.514253,-158.714,197.605,-119.515
1726037754.525154,-158.738,197.562,-119.519
1726037754.543482,-158.810,197.476,-119.522
1726037754.553649,-158.834,197.433,-119.526
1726037754.562417,-158.858,197.390,-119.528
1726037754.572289,-158.882,197.347,-119.531
1726037754.582398,-158.906,197.305,-119.532
1726037754.592005,-158.930,197.262,-119.532
1726037754.602254,-158.955,197.219,-119.532
1726037754.613922,-158.979,197.176,-119.533
1726037754.623747,-159.003,197.133,-119.534
1726037754.633953,-159.027,197.090,-119.536
1726037754.642696,-159.051,197.047,-119.536
1726037754.653954,-159.075,197.004,-119.535
1726037754.663779,-159.099,196.961,-119.535
1726037754.672445,-159.123,196.918,-119.535
1726037754.682430,-159.146,196.875,-119.535
1726037754.692247,-159.171,196.832,-119.537
1726037754.702006,-159.195,196.789,-119.537
1726037754.713773,-159.218,196.746,-119.536
1726037754.723936,-159.243,196.704,-119.538
1726037754.733730,-159.267,196.661,-119.539
1726037754.743920,-159.291,196.618,-119.541
1726037754.753295,-159.314,196.575,-119.542
1726037754.762417,-159.338,196.532,-119.544
1726037754.772462,-159.363,196.489,-119.549
1726037754.782201,-159.387,196.446,-119.547
1726037754.792474,-159.411,196.403,-119.550
1726037754.801795,-159.435,196.360,-119.551
1726037754.813991,-159.459,196.317,-119.555
1726037754.813991,-159.459,196.317,-119.555
1726037754.833956,-159.507,196.231,-119.561
1726037754.842835,-159.531,196.188,-119.565
1726037754.853568,-159.555,196.145,-119.568
1726037754.853568,-159.555,196.145,-119.568
1726037754.872221,-159.604,196.059,-119.573
1726037754.882431,-159.628,196.016,-119.575
1726037754.892200,-159.652,195.973,-119.579
1726037754.902442,-159.676,195.930,-119.580
1726037754.913113,-159.700,195.887,-119.582
1726037754.923939,-159.724,195.844,-119.584
1726037754.933748,-159.748,195.801,-119.585
1726037754.943925,-159.772,195.758,-119.591
1726037754.953780,-159.796,195.715,-119.591
1726037754.961891,-159.820,195.671,-119.593
1726037754.972483,-159.844,195.628,-119.597
1726037754.982244,-159.868,195.585,-119.598
1726037754.992382,-159.893,195.542,-119.603
1726037755.002395,-159.917,195.499,-119.604
1726037755.014614,-159.941,195.456,-119.607
1726037755.023515,-159.965,195.413,-119.612
1726037755.023515,-159.965,195.413,-119.612
1726037755.044308,-160.081,195.274,-119.627
1726037755.053769,-160.105,195.231,-119.631
1726037755.063032,-160.129,195.188,-119.637
1726037755.072295,-160.153,195.146,-119.644
1726037755.082451,-160.177,195.103,-119.649
1726037755.092377,-160.202,195.060,-119.659
1726037755.102409,-160.226,195.017,-119.667
1726037755.102409,-160.226,195.017,-119.667
1726037755.102409,-160.226,195.017,-119.667
1726037755.133930,-160.299,194.888,-119.689
1726037755.143780,-160.323,194.845,-119.696
1726037755.153946,-160.348,194.802,-119.702
1726037755.162199,-160.372,194.760,-119.710
1726037755.172092,-160.396,194.717,-119.718
1726037755.182185,-160.421,194.674,-119.725
1726037755.192429,-160.445,194.631,-119.731
1726037755.202236,-160.469,194.588,-119.737
1726037755.213918,-160.494,194.545,-119.741
1726037755.223565,-160.518,194.502,-119.745
1726037755.233761,-160.542,194.459,-119.751
1726037755.242622,-160.567,194.416,-119.754
1726037755.253755,-160.591,194.374,-119.758
1726037755.253755,-160.591,194.374,-119.758
1726037755.253755,-160.591,194.374,-119.758
1726037755.282375,-160.664,194.245,-119.764
1726037755.292279,-160.688,194.202,-119.765
1726037755.302421,-160.713,194.159,-119.768
1726037755.302421,-160.713,194.159,-119.768
1726037755.323386,-160.761,194.073,-119.770
1726037755.323386,-160.761,194.073,-119.770
1726037755.343791,-160.810,193.987,-119.771
1726037755.354039,-160.835,193.944,-119.770
1726037755.362287,-160.859,193.901,-119.771
1726037755.372434,-160.883,193.858,-119.770
1726037755.381838,-160.907,193.815,-119.772
1726037755.392524,-160.932,193.772,-119.772
1726037755.402418,-160.956,193.730,-119.770
1726037755.413606,-160.980,193.687,-119.770
1726037755.423793,-161.005,193.644,-119.769
1726037755.433228,-161.029,193.601,-119.769
1726037755.442507,-161.053,193.558,-119.769
1726037755.453618,-161.077,193.515,-119.769
1726037755.462449,-161.101,193.472,-119.770
1726037755.472444,-161.125,193.429,-119.768
1726037755.481874,-161.150,193.386,-119.771
1726037755.492438,-161.174,193.343,-119.771
1726037755.502290,-161.198,193.300,-119.772
1726037755.514471,-161.222,193.258,-119.773
1726037755.524981,-161.246,193.215,-119.773
1726037755.524981,-161.246,193.215,-119.773
1726037755.543817,-161.330,193.129,-119.776
1726037755.553810,-161.354,193.086,-119.776
1726037755.572374,-161.402,193.000,-119.773
1726037755.582434,-161.426,192.957,-119.773
1726037755.591869,-161.450,192.914,-119.771
1726037755.602377,-161.474,192.871,-119.772
1726037755.602377,-161.474,192.871,-119.772
1726037755.613748,-161.498,192.828,-119.771
1726037755.613748,-161.498,192.828,-119.771
1726037755.642731,-161.570,192.699,-119.758
1726037755.642731,-161.570,192.699,-119.758
1726037755.653937,-161.594,192.656,-119.755
1726037755.672392,-161.642,192.570,-119.751
1726037755.682215,-161.665,192.527,-119.748
1726037755.692083,-161.689,192.483,-119.744
1726037755.702254,-161.713,192.440,-119.740
1726037755.713989,-161.737,192.397,-119.736
1726037755.723721,-161.761,192.354,-119.733
1726037755.733932,-161.785,192.311,-119.731
1726037755.743563,-161.809,192.268,-119.728
1726037755.753768,-161.833,192.225,-119.725
1726037755.762423,-161.857,192.182,-119.723
1726037755.772202,-161.881,192.139,-119.719
1726037755.782376,-161.905,192.096,-119.716
1726037755.792211,-161.928,192.053,-119.714
1726037755.802023,-161.952,192.010,-119.712
1726037755.813531,-161.976,191.967,-119.712
1726037755.823745,-162.000,191.925,-119.711
1726037755.833862,-162.024,191.882,-119.709
1726037755.842224,-162.048,191.839,-119.708
1726037755.853387,-162.072,191.796,-119.704
1726037755.862756,-162.096,191.753,-119.703
1726037755.862756,-162.096,191.753,-119.703
1726037755.882174,-162.144,191.667,-119.699
1726037755.892437,-162.168,191.624,-119.700
1726037755.901886,-162.192,191.581,-119.697
1726037755.913738,-162.216,191.539,-119.697
1726037755.923788,-162.240,191.496,-119.697
1726037755.933546,-162.264,191.453,-119.694
1726037755.943755,-162.288,191.410,-119.697
1726037755.953207,-162.312,191.367,-119.696
1726037755.962405,-162.336,191.325,-119.697
1726037755.972289,-162.360,191.282,-119.701
1726037755.982423,-162.384,191.239,-119.698
1726037755.992240,-162.408,191.197,-119.701
1726037756.002379,-162.432,191.154,-119.702
1726037756.014557,-162.456,191.111,-119.705
1726037756.023522,-162.480,191.069,-119.711
1726037756.033689,-162.504,191.026,-119.711
1726037756.045364,-162.606,190.931,-119.721
1726037756.053909,-162.631,190.889,-119.723
1726037756.062078,-162.655,190.846,-119.724
1726037756.072441,-162.679,190.803,-119.729
1726037756.082156,-162.703,190.761,-119.731
1726037756.092345,-162.727,190.718,-119.736
1726037756.102381,-162.751,190.676,-119.740
1726037756.113409,-162.775,190.633,-119.743
1726037756.123929,-162.799,190.590,-119.746
1726037756.133759,-162.824,190.548,-119.747
1726037756.143916,-162.848,190.505,-119.754
1726037756.153757,-162.872,190.463,-119.758
1726037756.163918,-162.896,190.420,-119.762
1726037756.163918,-162.896,190.420,-119.762
1726037756.182434,-162.944,190.335,-119.766
1726037756.192404,-162.968,190.293,-119.770
1726037756.202207,-162.993,190.251,-119.773
1726037756.202207,-162.993,190.251,-119.773
1726037756.202207,-162.993,190.251,-119.773
1726037756.233907,-163.065,190.123,-119.779
1726037756.242650,-163.089,190.081,-119.782
1726037756.253858,-163.113,190.039,-119.783
1726037756.262142,-163.137,189.996,-119.786
1726037756.262142,-163.137,189.996,-119.786
1726037756.282278,-163.185,189.911,-119.789
1726037756.292095,-163.209,189.869,-119.792
1726037756.302209,-163.233,189.827,-119.794
1726037756.302209,-163.233,189.827,-119.794
1726037756.323471,-163.281,189.742,-119.799
1726037756.333681,-163.305,189.700,-119.800
1726037756.343810,-163.329,189.657,-119.803
1726037756.353649,-163.353,189.615,-119.806
1726037756.362241,-163.377,189.572,-119.808
1726037756.371924,-163.401,189.530,-119.810
1726037756.382099,-163.425,189.488,-119.814
1726037756.392269,-163.449,189.445,-119.817
1726037756.402095,-163.473,189.403,-119.819
1726037756.413608,-163.497,189.361,-119.821
